-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 12/31/2019 
Location: Latitude  27.6667   Longitude 85.35 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2MWET MERRA2 1/2x1/2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M
27.66671,85.35001,2014,08,17,    6.28,   16.54,   91.99,   83.63,    5.98,   20.99,   18.66,   18.66,   23.53,   17.54,   20.36
27.66671,85.35001,2014,08,18,    0.34,   16.58,   90.75,   83.84,    5.50,   20.95,   18.74,   18.74,   23.69,   18.19,   20.67
27.66671,85.35001,2014,08,19,    4.37,   16.44,   91.18,   83.88,    4.77,   20.46,   18.59,   18.59,   23.16,   18.39,   20.46
27.66671,85.35001,2014,08,20,   26.53,   16.30,   89.86,   83.78,    5.36,   20.67,   18.39,   18.39,   23.51,   18.16,   20.54
27.66671,85.35001,2014,08,21,    8.15,   16.50,   95.94,   83.61,    3.34,   19.80,   18.62,   18.62,   21.66,   18.32,   19.64
27.66671,85.35001,2014,08,22,    3.80,   15.90,   87.65,   83.68,    6.46,   20.91,   18.07,   18.07,   24.10,   17.64,   20.53
27.66671,85.35001,2014,08,23,   14.00,   16.04,   87.33,   83.76,    6.46,   20.97,   18.19,   18.19,   24.15,   17.69,   20.74
27.66671,85.35001,2014,08,24,   11.96,   16.47,   89.44,   83.70,    5.77,   20.98,   18.59,   18.59,   24.02,   18.25,   20.76
27.66671,85.35001,2014,08,25,    5.42,   16.12,   88.07,   83.75,    5.79,   21.10,   18.31,   18.31,   24.05,   18.26,   20.68
27.66671,85.35001,2014,08,26,   25.53,   16.32,   89.75,   83.67,    6.49,   21.07,   18.48,   18.48,   24.21,   17.72,   20.56
27.66671,85.35001,2014,08,27,    4.54,   15.58,   91.29,   83.69,    5.35,   19.97,   17.67,   17.67,   22.31,   16.96,   19.55
27.66671,85.35001,2014,08,28,   14.85,   15.32,   88.47,   83.85,    5.81,   20.01,   17.42,   17.42,   23.27,   17.46,   19.82
27.66671,85.35001,2014,08,29,    2.20,   15.62,   90.04,   83.82,    4.49,   19.75,   17.72,   17.72,   22.39,   17.90,   19.84
27.66671,85.35001,2014,08,30,    5.46,   15.50,   83.45,   83.76,    6.74,   20.83,   17.41,   17.41,   24.66,   17.92,   20.93
27.66671,85.35001,2014,08,31,   15.74,   15.98,   90.46,   83.61,    4.36,   20.00,   17.90,   17.90,   22.62,   18.25,   20.08
27.66671,85.35001,2014,09,01,    1.82,   15.74,   92.43,   83.68,    4.43,   19.59,   17.82,   17.82,   21.91,   17.48,   19.50
27.66671,85.35001,2014,09,02,    0.11,   16.13,   90.95,   83.82,    6.62,   20.56,   18.27,   18.27,   23.79,   17.17,   20.18
27.66671,85.35001,2014,09,03,    0.22,   16.30,   90.44,   83.86,    6.85,   20.66,   18.35,   18.35,   24.03,   17.18,   20.45
27.66671,85.35001,2014,09,04,    1.02,   16.53,   92.07,   83.70,    5.72,   20.41,   18.47,   18.48,   23.57,   17.85,   20.36
27.66671,85.35001,2014,09,05,    0.99,   16.44,   90.14,   83.58,    5.33,   20.83,   18.51,   18.51,   23.61,   18.28,   20.59
27.66671,85.35001,2014,09,06,    4.73,   16.57,   88.71,   83.67,    6.38,   21.29,   18.59,   18.59,   24.64,   18.26,   20.99
27.66671,85.35001,2014,09,07,    7.56,   17.01,   93.18,   83.84,    5.32,   20.97,   19.12,   19.12,   23.73,   18.41,   20.65
27.66671,85.35001,2014,09,08,    8.60,   16.27,   94.63,   83.84,    4.33,   19.87,   18.45,   18.45,   22.23,   17.90,   19.69
27.66671,85.35001,2014,09,09,   16.61,   15.28,   90.83,   83.75,    3.74,   19.27,   17.37,   17.37,   21.38,   17.63,   19.33
27.66671,85.35001,2014,09,10,   15.10,   15.37,   89.90,   83.77,    5.31,   19.53,   17.41,   17.41,   22.81,   17.50,   19.59
27.66671,85.35001,2014,09,11,   14.67,   15.48,   93.60,   83.89,    4.02,   19.00,   17.54,   17.54,   21.13,   17.10,   19.08
27.66671,85.35001,2014,09,12,    4.12,   15.38,   91.51,   83.87,    5.54,   19.54,   17.52,   17.52,   22.34,   16.80,   19.34
27.66671,85.35001,2014,09,13,    8.96,   15.24,   92.12,   83.74,    4.99,   19.28,   17.33,   17.33,   21.84,   16.84,   19.06
27.66671,85.35001,2014,09,14,    8.33,   13.97,   88.32,   83.78,    4.25,   18.44,   16.03,   16.03,   20.40,   16.16,   18.35
27.66671,85.35001,2014,09,15,    2.76,   14.08,   85.00,   83.73,    6.13,   19.08,   16.13,   16.13,   22.56,   16.43,   19.09
27.66671,85.35001,2014,09,16,    3.15,   14.24,   85.62,   83.63,    7.25,   19.14,   16.25,   16.25,   22.80,   15.55,   19.14
27.66671,85.35001,2014,09,17,    2.43,   15.81,   89.20,   83.54,    7.36,   20.08,   17.84,   17.84,   24.11,   16.75,   20.12
27.66671,85.35001,2014,09,18,    2.69,   16.35,   89.91,   83.73,    6.06,   20.39,   18.44,   18.45,   24.13,   18.07,   20.57
27.66671,85.35001,2014,09,19,   35.21,   15.47,   84.38,   83.78,    6.25,   20.45,   17.35,   17.35,   24.04,   17.79,   20.72
27.66671,85.35001,2014,09,20,   34.06,   16.20,   96.67,   83.71,    4.65,   19.28,   18.28,   18.28,   21.99,   17.34,   19.25
27.66671,85.35001,2014,09,21,    3.70,   14.60,   87.71,   83.67,    6.04,   19.42,   16.57,   16.57,   22.48,   16.44,   19.15
27.66671,85.35001,2014,09,22,    5.14,   14.63,   89.21,   83.70,    7.11,   18.97,   16.51,   16.51,   22.99,   15.88,   18.92
27.66671,85.35001,2014,09,23,    3.31,   14.29,   87.10,   83.69,    6.94,   18.83,   16.13,   16.13,   22.70,   15.76,   18.93
27.66671,85.35001,2014,09,24,    8.43,   14.45,   88.93,   83.84,    5.24,   18.92,   16.56,   16.56,   21.82,   16.58,   18.80
27.66671,85.35001,2014,09,25,   18.07,   14.59,   91.50,   83.94,    5.67,   18.88,   16.69,   16.69,   21.85,   16.18,   18.52
27.66671,85.35001,2014,09,26,    3.30,   13.73,   87.17,   83.96,    5.90,   18.46,   15.74,   15.74,   21.84,   15.94,   18.33
27.66671,85.35001,2014,09,27,    3.75,   13.39,   86.40,   84.09,    6.77,   18.14,   15.29,   15.29,   21.80,   15.03,   18.10
27.66671,85.35001,2014,09,28,    0.55,   13.80,   88.46,   84.15,    5.66,   18.37,   15.82,   15.82,   21.54,   15.89,   18.21
27.66671,85.35001,2014,09,29,    2.31,   13.35,   90.18,   84.15,    5.53,   17.26,   15.27,   15.27,   20.54,   15.01,   17.39
27.66671,85.35001,2014,09,30,    0.33,   12.55,   85.36,   84.22,    5.52,   17.04,   14.22,   14.22,   20.60,   15.08,   17.30
27.66671,85.35001,2014,10,01,    0.00,   12.17,   81.52,   84.27,    7.35,   17.07,   13.77,   13.77,   21.70,   14.35,   17.55
27.66671,85.35001,2014,10,02,    0.00,   12.52,   82.83,   84.21,    7.43,   17.24,   14.10,   14.10,   21.91,   14.48,   17.73
27.66671,85.35001,2014,10,03,    0.03,   13.74,   89.58,   84.07,    6.81,   17.68,   15.57,   15.57,   21.77,   14.96,   17.93
27.66671,85.35001,2014,10,04,    0.29,   14.17,   90.77,   84.18,    6.17,   18.17,   16.17,   16.17,   21.74,   15.57,   18.22
27.66671,85.35001,2014,10,05,    0.15,   14.34,   88.94,   84.33,    6.42,   18.29,   16.34,   16.34,   22.36,   15.94,   18.76
27.66671,85.35001,2014,10,06,    2.36,   13.51,   82.27,   84.35,    6.70,   18.13,   15.18,   15.18,   23.09,   16.39,   19.07
27.66671,85.35001,2014,10,07,    0.81,   13.17,   83.12,   84.19,    7.02,   17.57,   14.72,   14.72,   22.62,   15.60,   18.47
27.66671,85.35001,2014,10,08,    0.00,   12.60,   81.95,   84.18,    6.77,   17.14,   13.96,   13.96,   22.05,   15.29,   17.99
27.66671,85.35001,2014,10,09,    0.56,   12.27,   80.07,   84.15,    7.40,   16.91,   13.55,   13.55,   22.13,   14.74,   17.94
27.66671,85.35001,2014,10,10,    1.85,   12.42,   83.07,   84.03,    7.06,   16.91,   13.86,   13.86,   21.73,   14.67,   17.52
27.66671,85.35001,2014,10,11,    0.04,   10.43,   70.16,   84.00,    8.41,   15.85,   10.63,   10.64,   22.21,   13.80,   17.44
27.66671,85.35001,2014,10,12,    2.82,   10.44,   70.08,   84.18,    8.02,   15.73,   10.42,   10.44,   22.17,   14.14,   17.52
27.66671,85.35001,2014,10,13,    3.79,   10.68,   75.73,   84.31,    5.98,   15.31,   11.00,   11.03,   20.23,   14.24,   16.68
27.66671,85.35001,2014,10,14,   51.56,   11.59,   92.42,   84.32,    4.14,   14.29,   13.05,   13.05,   17.31,   13.17,   14.84
27.66671,85.35001,2014,10,15,    0.40,   11.39,   83.64,   84.40,    8.26,   15.15,   12.13,   12.14,   20.81,   12.55,   16.14
27.66671,85.35001,2014,10,16,    0.00,    9.30,   73.27,   84.29,    9.74,   12.90,    8.29,    8.33,   20.52,   10.79,   15.04
27.66671,85.35001,2014,10,17,    0.01,    9.79,   77.80,   84.30,    8.62,   13.02,    9.46,    9.48,   20.00,   11.37,   14.89
27.66671,85.35001,2014,10,18,    0.06,    8.62,   68.94,   84.24,    7.94,   12.59,    8.04,    8.05,   19.54,   11.61,   14.80
27.66671,85.35001,2014,10,19,    0.01,    8.59,   69.73,   84.16,    9.12,   12.56,    8.16,    8.17,   19.68,   10.56,   14.56
27.66671,85.35001,2014,10,20,    0.07,    9.57,   74.73,   84.29,    8.03,   13.32,    9.85,    9.86,   19.92,   11.89,   15.17
27.66671,85.35001,2014,10,21,    0.88,   10.07,   77.47,   84.45,    7.45,   13.65,   10.71,   10.71,   19.97,   12.52,   15.43
27.66671,85.35001,2014,10,22,    0.04,   10.58,   82.33,   84.48,    7.98,   14.04,   11.33,   11.33,   19.87,   11.88,   15.25
27.66671,85.35001,2014,10,23,    0.00,   11.10,   85.17,   84.31,    8.06,   14.54,   12.04,   12.05,   20.15,   12.10,   15.44
27.66671,85.35001,2014,10,24,    0.00,   11.29,   87.12,   84.28,    6.64,   14.83,   12.64,   12.64,   19.34,   12.70,   15.34
27.66671,85.35001,2014,10,25,    0.51,   10.83,   85.96,   84.30,    7.53,   14.45,   11.99,   11.99,   19.10,   11.58,   14.90
27.66671,85.35001,2014,10,26,    0.51,   10.09,   81.55,   84.41,    7.23,   13.81,   10.61,   10.61,   18.82,   11.58,   14.65
27.66671,85.35001,2014,10,27,    0.37,   10.10,   86.12,   84.30,    7.05,   13.12,   10.78,   10.78,   18.01,   10.95,   13.80
27.66671,85.35001,2014,10,28,    3.84,    9.80,   85.51,   84.17,    6.59,   12.77,   10.57,   10.57,   17.46,   10.87,   13.43
27.66671,85.35001,2014,10,29,    0.28,    9.64,   84.43,   84.21,    7.15,   12.56,   10.17,   10.17,   17.61,   10.46,   13.38
27.66671,85.35001,2014,10,30,    0.00,    9.71,   83.37,   84.19,    6.33,   12.34,   10.10,   10.11,   17.66,   11.34,   13.69
27.66671,85.35001,2014,10,31,    0.00,    8.28,   67.76,   84.24,    7.97,   12.02,    7.00,    7.06,   19.49,   11.51,   14.44
27.66671,85.35001,2014,11,01,    0.00,    8.76,   68.88,   84.22,    7.95,   12.77,    8.07,    8.10,   19.70,   11.75,   15.06
27.66671,85.35001,2014,11,02,    0.00,    8.53,   67.23,   84.26,    7.54,   12.59,    8.28,    8.29,   19.65,   12.11,   15.04
27.66671,85.35001,2014,11,03,    0.00,    8.87,   71.07,   84.21,    7.99,   12.51,    8.91,    8.91,   19.83,   11.84,   14.76
27.66671,85.35001,2014,11,04,    0.00,    8.89,   71.80,   84.11,    7.87,   12.36,    8.86,    8.87,   19.58,   11.71,   14.63
27.66671,85.35001,2014,11,05,    0.00,    8.78,   73.47,   84.12,    7.27,   12.27,    8.63,    8.64,   18.66,   11.39,   14.07
27.66671,85.35001,2014,11,06,    0.00,    9.08,   75.01,   84.03,    8.91,   12.30,    9.09,    9.10,   19.50,   10.59,   14.26
27.66671,85.35001,2014,11,07,    0.00,    9.24,   72.31,   84.21,    8.18,   12.79,    9.35,    9.36,   20.12,   11.94,   15.13
27.66671,85.35001,2014,11,08,    0.00,    9.93,   75.37,   84.39,    7.60,   13.41,   10.42,   10.43,   20.45,   12.85,   15.63
27.66671,85.35001,2014,11,09,    0.00,    9.30,   74.11,   84.45,    7.65,   12.50,    9.30,    9.32,   19.59,   11.95,   14.89
27.66671,85.35001,2014,11,10,    0.00,    8.76,   69.75,   84.28,    7.85,   12.12,    8.17,    8.20,   19.69,   11.84,   14.87
27.66671,85.35001,2014,11,11,    0.00,    8.04,   64.27,   84.24,    8.29,   12.07,    7.04,    7.07,   20.16,   11.87,   14.81
27.66671,85.35001,2014,11,12,    0.00,    6.41,   52.32,   84.26,    9.32,   11.06,    3.60,    3.67,   20.44,   11.11,   14.51
27.66671,85.35001,2014,11,13,    0.00,    5.87,   50.72,   84.34,    9.03,   10.17,    2.65,    2.72,   19.20,   10.18,   13.66
27.66671,85.35001,2014,11,14,    0.00,    6.94,   59.47,   84.31,    8.33,   10.87,    5.09,    5.14,   18.89,   10.56,   13.76
27.66671,85.35001,2014,11,15,    0.00,    7.39,   63.37,   84.19,    8.56,   11.27,    6.36,    6.38,   19.13,   10.58,   13.73
27.66671,85.35001,2014,11,16,    0.00,    7.18,   63.95,   84.19,    7.51,   10.91,    5.99,    6.00,   17.73,   10.22,   13.14
27.66671,85.35001,2014,11,17,    0.00,    6.76,   63.41,   84.24,    8.36,    9.78,    5.08,    5.10,   17.81,    9.45,   12.38
27.66671,85.35001,2014,11,18,    0.00,    7.06,   66.43,   84.39,    8.75,    9.84,    5.62,    5.63,   17.57,    8.82,   12.35
27.66671,85.35001,2014,11,19,    0.00,    7.15,   65.37,   84.35,    7.70,   10.09,    5.68,    5.69,   17.71,   10.01,   12.78
27.66671,85.35001,2014,11,20,    0.00,    6.57,   61.82,   84.21,    7.42,    9.40,    4.59,    4.62,   17.18,    9.76,   12.31
27.66671,85.35001,2014,11,21,    0.00,    6.82,   65.08,   84.13,    7.80,    9.55,    5.26,    5.27,   17.09,    9.30,   12.09
27.66671,85.35001,2014,11,22,    0.00,    6.21,   61.08,   84.08,    8.26,    8.77,    3.78,    3.80,   17.01,    8.74,   11.62
27.66671,85.35001,2014,11,23,    0.00,    5.62,   56.79,   84.13,    9.49,    8.18,    2.12,    2.16,   16.93,    7.44,   11.22
27.66671,85.35001,2014,11,24,    0.00,    5.14,   52.15,   84.22,    9.40,    7.78,    0.94,    1.00,   16.81,    7.41,   11.19
27.66671,85.35001,2014,11,25,    0.00,    5.80,   58.77,   84.17,    7.95,    7.92,    2.69,    2.73,   16.30,    8.35,   11.18
27.66671,85.35001,2014,11,26,    0.00,    5.80,   59.31,   83.89,    9.12,    7.95,    2.86,    2.88,   16.46,    7.33,   11.01
27.66671,85.35001,2014,11,27,    0.00,    6.04,   62.37,   84.00,    7.91,    7.96,    3.41,    3.42,   15.84,    7.93,   10.89
27.66671,85.35001,2014,11,28,    0.00,    6.42,   66.54,   84.05,    8.55,    8.08,    4.25,    4.26,   16.05,    7.50,   10.83
27.66671,85.35001,2014,11,29,    0.00,    6.41,   65.37,   84.05,    9.18,    8.26,    4.31,    4.32,   16.52,    7.33,   11.08
27.66671,85.35001,2014,11,30,    0.00,    6.57,   64.34,   84.13,    9.76,    8.65,    4.32,    4.37,   17.42,    7.66,   11.70
27.66671,85.35001,2014,12,01,    0.00,    6.67,   61.60,   84.12,    8.81,    8.98,    4.35,    4.41,   17.89,    9.08,   12.58
27.66671,85.35001,2014,12,02,    0.00,    6.53,   58.45,   84.13,    8.92,    9.22,    4.14,    4.20,   18.46,    9.53,   13.05
27.66671,85.35001,2014,12,03,    0.00,    6.53,   58.83,   84.09,    8.47,    9.27,    4.44,    4.46,   18.26,    9.79,   12.97
27.66671,85.35001,2014,12,04,    0.00,    6.53,   59.60,   84.27,    8.57,    9.24,    4.34,    4.38,   18.38,    9.81,   12.78
27.66671,85.35001,2014,12,05,    0.00,    5.74,   53.71,   84.37,    8.37,    8.52,    1.94,    2.07,   17.96,    9.58,   12.44
27.66671,85.35001,2014,12,06,    0.00,    5.42,   51.90,   84.28,    8.86,    8.29,    1.43,    1.54,   18.00,    9.14,   12.06
27.66671,85.35001,2014,12,07,    0.00,    5.39,   52.91,   84.16,    8.01,    8.27,    1.67,    1.74,   17.15,    9.14,   11.68
27.66671,85.35001,2014,12,08,    0.00,    5.67,   55.26,   84.18,    8.95,    8.97,    2.41,    2.44,   17.21,    8.26,   11.77
27.66671,85.35001,2014,12,09,    0.00,    5.08,   50.56,   84.30,    9.53,    8.52,    0.60,    0.68,   17.70,    8.17,   11.48
27.66671,85.35001,2014,12,10,    0.00,    4.01,   43.47,   84.22,    9.60,    6.30,   -2.94,   -2.75,   16.35,    6.75,   10.19
27.66671,85.35001,2014,12,11,    0.00,    3.75,   43.78,   84.27,    7.96,    5.05,   -3.74,   -3.51,   14.18,    6.22,    9.13
27.66671,85.35001,2014,12,12,    0.00,    3.54,   39.76,   84.36,    9.84,    5.21,   -4.40,   -4.10,   16.02,    6.18,    9.70
27.66671,85.35001,2014,12,13,    0.03,    4.16,   45.14,   84.44,    9.48,    6.33,   -2.44,   -2.23,   16.60,    7.12,   10.23
27.66671,85.35001,2014,12,14,   10.52,    7.15,   87.18,   84.48,    7.57,    8.08,    5.96,    5.96,   13.55,    5.98,    8.48
27.66671,85.35001,2014,12,15,    0.67,    6.49,   74.78,   84.32,    9.31,    8.17,    4.17,    4.19,   15.17,    5.86,    9.30
27.66671,85.35001,2014,12,16,    8.40,    6.34,   82.51,   84.31,    8.47,    6.36,    3.70,    3.71,   11.91,    3.45,    7.50
27.66671,85.35001,2014,12,17,    0.00,    4.64,   66.21,   84.23,   12.19,    3.71,   -1.07,   -1.01,   13.39,    1.21,    6.14
27.66671,85.35001,2014,12,18,    0.00,    3.96,   52.72,   84.47,   15.77,    4.45,   -2.93,   -2.83,   16.26,    0.49,    7.22
27.66671,85.35001,2014,12,19,    0.00,    4.53,   53.19,   84.59,   11.13,    5.50,   -0.88,   -0.80,   15.40,    4.27,    9.08
27.66671,85.35001,2014,12,20,    0.00,    4.93,   53.63,   84.32,    9.77,    5.81,    0.37,    0.43,   16.29,    6.52,   10.16
27.66671,85.35001,2014,12,21,    0.00,    4.81,   53.84,   84.24,    9.97,    5.93,    0.13,    0.20,   16.17,    6.20,    9.73
27.66671,85.35001,2014,12,22,    0.00,    4.41,   50.54,   84.22,    9.43,    5.53,   -1.00,   -0.94,   15.25,    5.82,    9.37
27.66671,85.35001,2014,12,23,    0.00,    4.46,   50.42,   84.29,    9.96,    5.89,   -0.84,   -0.78,   15.89,    5.93,    9.59
27.66671,85.35001,2014,12,24,    0.00,    4.01,   46.94,   84.37,   10.39,    5.15,   -2.50,   -2.38,   15.68,    5.29,    9.08
27.66671,85.35001,2014,12,25,    0.00,    4.40,   50.79,   84.29,   10.05,    5.32,   -1.13,   -1.04,   15.78,    5.72,    9.28
27.66671,85.35001,2014,12,26,    0.00,    4.20,   51.61,   84.06,   10.58,    4.85,   -1.97,   -1.82,   15.23,    4.65,    8.33
27.66671,85.35001,2014,12,27,    0.00,    3.87,   48.32,   84.12,    9.93,    4.08,   -3.36,   -3.07,   14.55,    4.62,    8.10
27.66671,85.35001,2014,12,28,    0.00,    4.05,   50.21,   84.34,   11.13,    4.67,   -2.30,   -2.19,   14.92,    3.79,    8.23
27.66671,85.35001,2014,12,29,    0.00,    4.01,   45.12,   84.25,   10.03,    5.36,   -2.37,   -2.26,   15.98,    5.94,    9.64
27.66671,85.35001,2014,12,30,    0.00,    3.37,   37.23,   84.20,   10.62,    5.01,   -5.15,   -4.78,   16.41,    5.79,    9.92
27.66671,85.35001,2014,12,31,    0.00,    3.48,   35.07,   84.36,   11.29,    6.32,   -5.26,   -4.80,   18.12,    6.84,   11.35
27.66671,85.35001,2015,01,01,    1.10,    5.09,   49.25,   84.42,    8.81,    8.79,    0.95,    0.99,   17.52,    8.71,   11.95
27.66671,85.35001,2015,01,02,    2.74,    7.10,   72.49,   84.50,    6.34,    9.61,    5.77,    5.77,   15.05,    8.71,   11.12
27.66671,85.35001,2015,01,03,    3.92,    7.77,   77.65,   84.44,   10.23,   10.79,    7.01,    7.01,   17.69,    7.46,   11.44
27.66671,85.35001,2015,01,04,    1.35,    6.50,   73.21,   84.19,    9.70,    7.80,    3.93,    3.95,   14.91,    5.21,    9.60
27.66671,85.35001,2015,01,05,    0.00,    5.48,   69.82,   83.90,   12.84,    5.93,    1.27,    1.32,   15.00,    2.15,    7.76
27.66671,85.35001,2015,01,06,    0.00,    5.12,   62.98,   84.01,    9.50,    5.46,    0.67,    0.75,   14.52,    5.02,    8.28
27.66671,85.35001,2015,01,07,    0.03,    4.90,   63.74,   83.96,    8.49,    5.08,    0.37,    0.39,   12.98,    4.49,    7.46
27.66671,85.35001,2015,01,08,    0.34,    5.13,   69.80,   84.07,    7.27,    4.54,    0.76,    0.79,   11.36,    4.09,    6.81
27.66671,85.35001,2015,01,09,    0.00,    3.68,   51.05,   84.18,   12.91,    4.25,   -3.86,   -3.73,   14.58,    1.67,    6.57
27.66671,85.35001,2015,01,10,    0.00,    3.61,   48.93,   84.19,   15.17,    4.59,   -3.76,   -3.66,   15.50,    0.34,    6.90
27.66671,85.35001,2015,01,11,    0.00,    3.84,   46.92,   84.33,   13.03,    5.32,   -2.72,   -2.64,   16.15,    3.12,    8.46
27.66671,85.35001,2015,01,12,    0.00,    3.87,   44.76,   84.32,   10.44,    5.32,   -2.58,   -2.50,   15.79,    5.35,    9.24
27.66671,85.35001,2015,01,13,    0.00,    4.29,   48.89,   84.29,   10.21,    5.84,   -1.38,   -1.29,   15.92,    5.72,    9.47
27.66671,85.35001,2015,01,14,    0.00,    4.63,   52.51,   84.29,    9.96,    6.25,   -0.36,   -0.31,   16.00,    6.04,    9.53
27.66671,85.35001,2015,01,15,    0.00,    4.35,   51.98,   84.33,    9.65,    5.79,   -1.51,   -1.43,   14.97,    5.32,    8.76
27.66671,85.35001,2015,01,16,    0.00,    3.98,   49.87,   84.31,   10.76,    5.41,   -2.75,   -2.65,   14.52,    3.76,    8.07
27.66671,85.35001,2015,01,17,    0.00,    3.83,   52.08,   84.23,   12.71,    4.83,   -3.33,   -3.23,   14.25,    1.53,    6.88
27.66671,85.35001,2015,01,18,    0.00,    3.79,   51.95,   84.17,   13.75,    4.74,   -3.30,   -3.21,   14.33,    0.57,    6.73
27.66671,85.35001,2015,01,19,    0.00,    3.89,   50.57,   84.26,   11.49,    4.99,   -2.72,   -2.64,   14.69,    3.19,    7.54
27.66671,85.35001,2015,01,20,    0.00,    3.72,   48.29,   84.44,   12.42,    5.08,   -3.26,   -3.16,   14.68,    2.26,    7.58
27.66671,85.35001,2015,01,21,    0.00,    3.60,   41.59,   84.68,   10.67,    5.73,   -3.81,   -3.64,   16.10,    5.42,    9.35
27.66671,85.35001,2015,01,22,    0.00,    3.74,   41.05,   84.55,   10.59,    6.46,   -3.31,   -3.16,   16.80,    6.21,   10.08
27.66671,85.35001,2015,01,23,    0.42,    4.95,   55.58,   84.32,    9.11,    7.92,    0.73,    0.75,   15.40,    6.29,    9.70
27.66671,85.35001,2015,01,24,    0.01,    4.41,   50.64,   84.31,   11.49,    6.81,   -1.46,   -1.34,   16.11,    4.62,    9.35
27.66671,85.35001,2015,01,25,    0.00,    4.30,   48.14,   84.46,   11.20,    6.92,   -1.84,   -1.66,   16.62,    5.42,    9.78
27.66671,85.35001,2015,01,26,    0.01,    4.36,   48.04,   84.43,   10.53,    8.18,   -1.16,   -1.09,   16.85,    6.32,   10.00
27.66671,85.35001,2015,01,27,    0.07,    5.93,   70.38,   84.31,    7.05,    7.64,    3.17,    3.18,   12.70,    5.65,    8.86
27.66671,85.35001,2015,01,28,    0.01,    4.69,   53.52,   84.18,   10.12,    7.58,   -0.37,   -0.32,   15.80,    5.67,    9.41
27.66671,85.35001,2015,01,29,    0.00,    4.58,   55.83,   84.24,   11.14,    7.47,   -1.03,   -0.90,   14.96,    3.82,    8.48
