-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 12/31/2019 
Location: Latitude  27.6667   Longitude 85.35 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS50M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 50 Meters (m/s) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
WS50M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 50 Meters (m/s) 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
WS50M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 50 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
27.66671,85.35001,2013,07,05,    1.93,    2.85,    0.87,    0.66,    2.80,    3.50,    1.90,    1.87
27.66671,85.35001,2013,07,06,    3.37,    4.06,    0.80,    0.57,    4.17,    4.63,    2.19,    2.19
27.66671,85.35001,2013,07,07,    3.39,    4.12,    0.46,    0.33,    3.84,    4.45,    2.07,    2.14
27.66671,85.35001,2013,07,08,    4.31,    4.65,    0.04,    0.21,    4.35,    4.86,    2.29,    2.37
27.66671,85.35001,2013,07,09,    2.64,    3.41,    0.37,    0.17,    3.01,    3.58,    1.77,    1.82
27.66671,85.35001,2013,07,10,    3.26,    4.12,    0.85,    0.58,    4.12,    4.70,    2.63,    2.55
27.66671,85.35001,2013,07,11,    2.91,    3.62,    0.54,    0.45,    3.45,    4.07,    2.05,    2.02
27.66671,85.35001,2013,07,12,    3.13,    3.72,    0.58,    0.45,    3.70,    4.17,    2.21,    2.19
27.66671,85.35001,2013,07,13,    2.68,    3.62,    0.61,    0.34,    3.28,    3.96,    1.91,    1.86
27.66671,85.35001,2013,07,14,    2.78,    3.51,    0.25,    0.17,    3.03,    3.68,    1.76,    1.83
27.66671,85.35001,2013,07,15,    5.10,    5.52,    0.18,    0.09,    5.28,    5.61,    2.09,    2.20
27.66671,85.35001,2013,07,16,    3.40,    4.00,    0.44,    0.40,    3.83,    4.39,    2.17,    2.20
27.66671,85.35001,2013,07,17,    3.54,    4.11,    0.42,    0.31,    3.97,    4.41,    2.09,    2.13
27.66671,85.35001,2013,07,18,    3.39,    4.20,    0.36,    0.22,    3.75,    4.42,    2.04,    2.07
27.66671,85.35001,2013,07,19,    3.54,    4.05,    0.10,    0.11,    3.64,    4.15,    1.69,    1.73
27.66671,85.35001,2013,07,20,    2.97,    3.53,    0.34,    0.35,    3.31,    3.88,    1.62,    1.69
27.66671,85.35001,2013,07,21,    4.00,    4.62,    0.26,    0.17,    4.26,    4.79,    2.28,    2.34
27.66671,85.35001,2013,07,22,    2.82,    3.33,    0.28,    0.17,    3.09,    3.51,    1.54,    1.52
27.66671,85.35001,2013,07,23,    3.08,    3.95,    0.40,    0.28,    3.49,    4.23,    2.01,    2.06
27.66671,85.35001,2013,07,24,    3.45,    4.04,    0.56,    0.46,    4.01,    4.50,    2.13,    2.17
27.66671,85.35001,2013,07,25,    2.77,    3.36,    0.58,    0.43,    3.35,    3.79,    2.01,    2.01
27.66671,85.35001,2013,07,26,    2.84,    3.63,    0.54,    0.33,    3.37,    3.95,    2.10,    2.07
27.66671,85.35001,2013,07,27,    3.85,    4.31,    0.30,    0.22,    4.15,    4.52,    2.34,    2.16
27.66671,85.35001,2013,07,28,    2.99,    3.56,    0.29,    0.22,    3.28,    3.78,    1.88,    1.83
27.66671,85.35001,2013,07,29,    3.05,    3.62,    0.31,    0.29,    3.36,    3.91,    1.89,    1.87
27.66671,85.35001,2013,07,30,    2.25,    2.82,    1.14,    1.10,    3.39,    3.92,    2.51,    2.29
27.66671,85.35001,2013,07,31,    3.71,    4.23,    0.28,    0.28,    3.98,    4.52,    2.09,    1.93
27.66671,85.35001,2013,08,01,    4.31,    4.54,    0.34,    0.21,    4.65,    4.75,    2.40,    2.28
27.66671,85.35001,2013,08,02,    2.72,    3.62,    0.64,    0.35,    3.36,    3.97,    1.99,    1.83
27.66671,85.35001,2013,08,03,    3.20,    4.00,    0.08,    0.02,    3.28,    4.01,    1.70,    1.78
27.66671,85.35001,2013,08,04,    2.57,    3.41,    0.68,    0.46,    3.25,    3.86,    1.98,    1.95
27.66671,85.35001,2013,08,05,    2.77,    3.46,    0.38,    0.37,    3.15,    3.83,    2.16,    2.14
27.66671,85.35001,2013,08,06,    3.31,    4.09,    0.18,    0.05,    3.48,    4.14,    1.67,    1.76
27.66671,85.35001,2013,08,07,    1.92,    2.57,    0.13,    0.06,    2.05,    2.63,    1.29,    1.39
27.66671,85.35001,2013,08,08,    4.10,    4.60,    0.24,    0.16,    4.34,    4.76,    2.16,    2.20
27.66671,85.35001,2013,08,09,    4.36,    4.79,    0.74,    0.47,    5.10,    5.25,    2.46,    2.26
27.66671,85.35001,2013,08,10,    1.74,    2.65,    0.98,    0.66,    2.72,    3.31,    1.86,    1.73
27.66671,85.35001,2013,08,11,    4.38,    5.02,    0.22,    0.05,    4.60,    5.07,    2.37,    2.33
27.66671,85.35001,2013,08,12,    3.39,    4.10,    0.22,    0.14,    3.61,    4.24,    1.77,    1.87
27.66671,85.35001,2013,08,13,    3.06,    3.71,    0.43,    0.21,    3.49,    3.92,    1.78,    1.84
27.66671,85.35001,2013,08,14,    2.29,    2.97,    0.36,    0.35,    2.65,    3.32,    1.56,    1.67
27.66671,85.35001,2013,08,15,    2.94,    3.52,    0.22,    0.15,    3.16,    3.66,    1.79,    1.81
27.66671,85.35001,2013,08,16,    4.93,    5.20,    0.14,    0.09,    5.07,    5.29,    2.46,    2.37
27.66671,85.35001,2013,08,17,    3.61,    3.90,    0.17,    0.17,    3.78,    4.07,    1.86,    1.85
27.66671,85.35001,2013,08,18,    2.10,    2.52,    0.48,    0.37,    2.58,    2.88,    1.66,    1.57
27.66671,85.35001,2013,08,19,    2.76,    3.31,    0.24,    0.28,    2.99,    3.59,    2.00,    1.97
27.66671,85.35001,2013,08,20,    3.30,    3.89,    0.26,    0.16,    3.56,    4.06,    1.88,    1.82
27.66671,85.35001,2013,08,21,    1.68,    2.27,    0.43,    0.36,    2.11,    2.63,    1.41,    1.31
27.66671,85.35001,2013,08,22,    2.74,    3.49,    0.10,    0.09,    2.84,    3.58,    1.59,    1.66
27.66671,85.35001,2013,08,23,    1.90,    2.76,    0.65,    0.54,    2.55,    3.30,    1.62,    1.71
27.66671,85.35001,2013,08,24,    3.13,    3.61,    0.06,    0.03,    3.20,    3.64,    1.69,    1.74
27.66671,85.35001,2013,08,25,    3.42,    3.94,    0.33,    0.21,    3.75,    4.15,    2.09,    2.06
27.66671,85.35001,2013,08,26,    1.80,    2.37,    0.44,    0.26,    2.24,    2.63,    1.59,    1.35
27.66671,85.35001,2013,08,27,    2.13,    2.63,    0.49,    0.24,    2.62,    2.87,    1.57,    1.43
27.66671,85.35001,2013,08,28,    2.82,    3.27,    0.11,    0.13,    2.93,    3.40,    1.79,    1.79
27.66671,85.35001,2013,08,29,    3.50,    3.99,    0.15,    0.15,    3.65,    4.13,    1.54,    1.64
27.66671,85.35001,2013,08,30,    3.27,    3.93,    0.13,    0.13,    3.40,    4.06,    1.81,    1.87
27.66671,85.35001,2013,08,31,    2.01,    3.11,    1.18,    0.72,    3.19,    3.83,    2.19,    2.06
27.66671,85.35001,2013,09,01,    4.68,    5.05,    0.77,    0.47,    5.45,    5.52,    2.78,    2.49
27.66671,85.35001,2013,09,02,    3.65,    4.23,    1.09,    0.63,    4.74,    4.87,    2.72,    2.32
27.66671,85.35001,2013,09,03,    1.92,    2.69,    1.87,    1.44,    3.78,    4.14,    2.91,    2.48
27.66671,85.35001,2013,09,04,    3.79,    4.28,    1.55,    1.02,    5.33,    5.29,    3.73,    3.12
27.66671,85.35001,2013,09,05,    1.89,    2.97,    2.33,    1.25,    4.22,    4.22,    3.28,    2.65
27.66671,85.35001,2013,09,06,    2.48,    3.19,    0.32,    0.17,    2.80,    3.37,    1.63,    1.58
27.66671,85.35001,2013,09,07,    2.35,    2.91,    0.21,    0.28,    2.56,    3.20,    1.51,    1.58
27.66671,85.35001,2013,09,08,    2.45,    3.26,    0.44,    0.27,    2.89,    3.53,    1.64,    1.67
27.66671,85.35001,2013,09,09,    4.32,    3.27,    0.35,    0.38,    4.67,    3.66,    2.74,    2.44
27.66671,85.35001,2013,09,10,    2.91,    3.99,    2.21,    1.39,    5.11,    5.38,    3.39,    2.89
27.66671,85.35001,2013,09,11,    2.73,    3.46,    0.65,    0.37,    3.39,    3.83,    1.95,    1.86
27.66671,85.35001,2013,09,12,    2.79,    3.18,    0.19,    0.14,    2.98,    3.32,    1.60,    1.56
27.66671,85.35001,2013,09,13,    2.21,    2.77,    0.33,    0.29,    2.55,    3.06,    1.54,    1.52
27.66671,85.35001,2013,09,14,    2.04,    2.52,    0.60,    0.48,    2.63,    3.01,    1.79,    1.70
27.66671,85.35001,2013,09,15,    1.55,    2.46,    1.02,    0.65,    2.56,    3.11,    1.78,    1.68
27.66671,85.35001,2013,09,16,    2.06,    2.69,    0.75,    0.53,    2.82,    3.23,    1.79,    1.70
27.66671,85.35001,2013,09,17,    1.97,    2.59,    0.90,    0.65,    2.88,    3.24,    1.97,    1.80
27.66671,85.35001,2013,09,18,    2.07,    2.52,    0.67,    0.50,    2.74,    3.01,    1.82,    1.73
27.66671,85.35001,2013,09,19,    2.18,    2.73,    0.55,    0.38,    2.72,    3.11,    1.79,    1.70
27.66671,85.35001,2013,09,20,    2.43,    2.85,    0.70,    0.35,    3.14,    3.20,    1.92,    1.66
27.66671,85.35001,2013,09,21,    1.89,    2.60,    0.38,    0.26,    2.27,    2.86,    1.24,    1.22
27.66671,85.35001,2013,09,22,    2.26,    2.75,    0.30,    0.16,    2.56,    2.91,    1.39,    1.37
27.66671,85.35001,2013,09,23,    3.23,    3.68,    0.08,    0.12,    3.31,    3.80,    1.63,    1.60
27.66671,85.35001,2013,09,24,    2.26,    3.08,    0.51,    0.27,    2.77,    3.35,    1.79,    1.68
27.66671,85.35001,2013,09,25,    2.64,    2.68,    0.17,    0.35,    2.81,    3.03,    1.40,    1.35
27.66671,85.35001,2013,09,26,    3.22,    3.73,    0.32,    0.22,    3.54,    3.95,    1.81,    1.67
27.66671,85.35001,2013,09,27,    2.41,    2.93,    0.06,    0.07,    2.46,    3.00,    1.18,    1.20
27.66671,85.35001,2013,09,28,    2.37,    2.96,    0.21,    0.15,    2.58,    3.11,    1.39,    1.36
27.66671,85.35001,2013,09,29,    1.44,    2.32,    0.75,    0.50,    2.19,    2.82,    1.55,    1.51
27.66671,85.35001,2013,09,30,    2.71,    3.36,    0.44,    0.35,    3.15,    3.72,    1.69,    1.65
27.66671,85.35001,2013,10,01,    3.22,    3.58,    0.04,    0.14,    3.26,    3.72,    1.68,    1.61
27.66671,85.35001,2013,10,02,    1.88,    2.59,    0.94,    0.57,    2.82,    3.15,    1.86,    1.60
27.66671,85.35001,2013,10,03,    3.12,    3.24,    0.12,    0.27,    3.24,    3.51,    2.00,    1.80
27.66671,85.35001,2013,10,04,    1.92,    2.62,    0.73,    0.45,    2.65,    3.07,    1.53,    1.39
27.66671,85.35001,2013,10,05,    1.83,    2.69,    1.25,    0.78,    3.08,    3.46,    1.96,    1.71
27.66671,85.35001,2013,10,06,    2.33,    2.90,    0.25,    0.09,    2.58,    2.99,    1.22,    1.12
27.66671,85.35001,2013,10,07,    2.99,    3.57,    0.03,    0.09,    3.02,    3.67,    1.41,    1.36
27.66671,85.35001,2013,10,08,    2.79,    3.67,    0.19,    0.03,    2.98,    3.70,    1.62,    1.61
27.66671,85.35001,2013,10,09,    2.45,    3.25,    0.31,    0.22,    2.76,    3.47,    1.52,    1.54
27.66671,85.35001,2013,10,10,    2.55,    3.22,    0.23,    0.16,    2.78,    3.39,    1.51,    1.51
27.66671,85.35001,2013,10,11,    1.97,    2.31,    0.32,    0.26,    2.29,    2.57,    1.49,    1.32
27.66671,85.35001,2013,10,12,    2.04,    2.34,    0.21,    0.33,    2.24,    2.67,    1.57,    1.42
27.66671,85.35001,2013,10,13,    1.56,    1.82,    0.93,    0.64,    2.49,    2.46,    1.72,    1.37
27.66671,85.35001,2013,10,14,    2.71,    1.75,    1.56,    1.04,    4.26,    2.79,    3.23,    1.92
27.66671,85.35001,2013,10,15,    3.41,    1.73,    0.80,    0.53,    4.21,    2.26,    2.07,    1.45
27.66671,85.35001,2013,10,16,    2.70,    2.86,    0.25,    0.37,    2.95,    3.24,    1.75,    1.60
27.66671,85.35001,2013,10,17,    2.01,    2.51,    0.88,    0.70,    2.89,    3.20,    1.76,    1.61
27.66671,85.35001,2013,10,18,    2.90,    3.23,    0.30,    0.17,    3.20,    3.40,    1.68,    1.50
27.66671,85.35001,2013,10,19,    2.54,    3.06,    0.12,    0.10,    2.66,    3.16,    1.44,    1.41
27.66671,85.35001,2013,10,20,    2.11,    2.61,    0.52,    0.42,    2.63,    3.03,    1.58,    1.56
27.66671,85.35001,2013,10,21,    2.78,    3.38,    0.38,    0.28,    3.17,    3.66,    1.77,    1.69
27.66671,85.35001,2013,10,22,    2.76,    3.33,    0.22,    0.12,    2.98,    3.45,    1.65,    1.61
27.66671,85.35001,2013,10,23,    2.45,    3.24,    0.36,    0.26,    2.81,    3.50,    1.47,    1.52
27.66671,85.35001,2013,10,24,    2.48,    3.10,    0.38,    0.25,    2.86,    3.35,    1.75,    1.69
27.66671,85.35001,2013,10,25,    2.18,    3.01,    0.51,    0.27,    2.69,    3.28,    1.64,    1.53
27.66671,85.35001,2013,10,26,    2.62,    3.09,    0.36,    0.32,    2.98,    3.41,    1.58,    1.55
27.66671,85.35001,2013,10,27,    2.81,    3.39,    0.40,    0.28,    3.21,    3.67,    2.01,    1.75
27.66671,85.35001,2013,10,28,    3.18,    3.58,    0.39,    0.23,    3.57,    3.82,    2.19,    1.89
27.66671,85.35001,2013,10,29,    2.89,    3.50,    0.14,    0.12,    3.03,    3.62,    1.69,    1.63
27.66671,85.35001,2013,10,30,    2.85,    3.28,    0.28,    0.24,    3.14,    3.52,    1.63,    1.58
27.66671,85.35001,2013,10,31,    2.29,    2.83,    0.35,    0.25,    2.64,    3.08,    1.54,    1.45
27.66671,85.35001,2013,11,01,    2.42,    2.96,    0.43,    0.28,    2.84,    3.24,    1.64,    1.53
27.66671,85.35001,2013,11,02,    2.22,    2.62,    0.66,    0.40,    2.88,    3.02,    1.68,    1.50
27.66671,85.35001,2013,11,03,    2.32,    2.94,    0.49,    0.32,    2.81,    3.25,    1.63,    1.51
27.66671,85.35001,2013,11,04,    2.60,    3.07,    0.40,    0.44,    3.00,    3.51,    1.57,    1.54
27.66671,85.35001,2013,11,05,    1.78,    2.64,    0.89,    0.63,    2.68,    3.27,    1.69,    1.61
27.66671,85.35001,2013,11,06,    2.18,    2.75,    0.46,    0.34,    2.64,    3.09,    1.54,    1.48
27.66671,85.35001,2013,11,07,    2.43,    2.82,    0.26,    0.15,    2.69,    2.98,    1.61,    1.52
27.66671,85.35001,2013,11,08,    2.33,    2.67,    0.11,    0.17,    2.44,    2.84,    1.59,    1.51
27.66671,85.35001,2013,11,09,    1.60,    1.91,    0.57,    0.50,    2.17,    2.41,    1.54,    1.42
27.66671,85.35001,2013,11,10,    1.88,    1.96,    0.56,    0.61,    2.44,    2.57,    1.71,    1.54
27.66671,85.35001,2013,11,11,    1.76,    2.33,    0.65,    0.51,    2.41,    2.84,    1.78,    1.66
27.66671,85.35001,2013,11,12,    2.24,    2.51,    0.58,    0.40,    2.82,    2.91,    1.49,    1.40
27.66671,85.35001,2013,11,13,    2.66,    2.77,    0.28,    0.36,    2.94,    3.13,    1.59,    1.49
27.66671,85.35001,2013,11,14,    1.91,    2.45,    0.67,    0.64,    2.59,    3.09,    1.66,    1.59
27.66671,85.35001,2013,11,15,    2.33,    2.69,    0.40,    0.51,    2.73,    3.20,    1.75,    1.65
27.66671,85.35001,2013,11,16,    1.92,    2.33,    0.80,    0.77,    2.72,    3.10,    1.82,    1.66
27.66671,85.35001,2013,11,17,    1.94,    2.58,    1.26,    0.88,    3.21,    3.46,    2.07,    1.82
27.66671,85.35001,2013,11,18,    2.04,    2.66,    0.93,    0.66,    2.97,    3.31,    1.66,    1.55
27.66671,85.35001,2013,11,19,    2.11,    2.87,    0.82,    0.58,    2.93,    3.45,    1.55,    1.52
27.66671,85.35001,2013,11,20,    2.71,    3.26,    0.13,    0.14,    2.83,    3.40,    1.55,    1.51
27.66671,85.35001,2013,11,21,    1.95,    2.60,    0.71,    0.53,    2.66,    3.13,    1.58,    1.52
27.66671,85.35001,2013,11,22,    1.83,    2.70,    0.92,    0.62,    2.74,    3.31,    1.54,    1.50
27.66671,85.35001,2013,11,23,    2.82,    3.36,    0.81,    0.67,    3.64,    4.03,    1.90,    1.73
27.66671,85.35001,2013,11,24,    2.98,    3.36,    0.34,    0.34,    3.33,    3.70,    1.34,    1.33
27.66671,85.35001,2013,11,25,    2.39,    2.93,    0.42,    0.36,    2.82,    3.29,    1.30,    1.29
27.66671,85.35001,2013,11,26,    2.07,    2.73,    0.35,    0.24,    2.42,    2.96,    1.31,    1.29
27.66671,85.35001,2013,11,27,    2.66,    3.05,    0.44,    0.49,    3.10,    3.53,    1.55,    1.47
27.66671,85.35001,2013,11,28,    2.53,    3.04,    0.19,    0.18,    2.72,    3.22,    1.38,    1.28
27.66671,85.35001,2013,11,29,    2.47,    3.09,    1.05,    0.68,    3.52,    3.77,    1.96,    1.71
27.66671,85.35001,2013,11,30,    2.16,    2.66,    0.80,    0.65,    2.96,    3.32,    1.57,    1.44
27.66671,85.35001,2013,12,01,    2.32,    2.77,    0.53,    0.57,    2.85,    3.33,    1.47,    1.47
27.66671,85.35001,2013,12,02,    2.04,    2.61,    0.48,    0.49,    2.52,    3.10,    1.35,    1.34
27.66671,85.35001,2013,12,03,    2.28,    2.59,    0.51,    0.45,    2.79,    3.04,    1.63,    1.49
27.66671,85.35001,2013,12,04,    1.33,    1.97,    0.95,    0.65,    2.28,    2.63,    1.64,    1.45
27.66671,85.35001,2013,12,05,    2.43,    2.80,    0.51,    0.47,    2.95,    3.26,    1.74,    1.57
27.66671,85.35001,2013,12,06,    2.55,    3.22,    0.54,    0.36,    3.09,    3.58,    1.49,    1.47
27.66671,85.35001,2013,12,07,    2.40,    3.05,    0.52,    0.42,    2.92,    3.46,    1.44,    1.42
27.66671,85.35001,2013,12,08,    2.13,    2.75,    0.69,    0.56,    2.82,    3.31,    1.56,    1.46
27.66671,85.35001,2013,12,09,    2.22,    2.89,    0.92,    0.70,    3.14,    3.60,    1.78,    1.63
27.66671,85.35001,2013,12,10,    3.12,    3.48,    0.63,    0.52,    3.75,    4.00,    1.88,    1.69
27.66671,85.35001,2013,12,11,    2.66,    3.21,    0.84,    0.63,    3.50,    3.85,    1.91,    1.73
27.66671,85.35001,2013,12,12,    2.86,    3.45,    0.63,    0.53,    3.49,    3.98,    1.73,    1.64
27.66671,85.35001,2013,12,13,    2.78,    3.49,    0.37,    0.26,    3.15,    3.75,    1.60,    1.53
27.66671,85.35001,2013,12,14,    2.67,    2.79,    0.23,    0.23,    2.90,    3.03,    1.75,    1.51
27.66671,85.35001,2013,12,15,    2.17,    2.68,    1.04,    0.70,    3.21,    3.38,    2.13,    1.86
27.66671,85.35001,2013,12,16,    2.14,    2.85,    0.27,    0.21,    2.41,    3.06,    1.52,    1.48
27.66671,85.35001,2013,12,17,    2.92,    3.68,    0.38,    0.29,    3.30,    3.98,    1.45,    1.43
27.66671,85.35001,2013,12,18,    2.45,    2.86,    0.25,    0.13,    2.70,    2.99,    1.25,    1.14
27.66671,85.35001,2013,12,19,    2.73,    3.11,    0.35,    0.34,    3.08,    3.45,    1.52,    1.44
27.66671,85.35001,2013,12,20,    2.96,    3.42,    0.61,    0.45,    3.57,    3.87,    2.08,    1.84
27.66671,85.35001,2013,12,21,    2.10,    2.71,    0.37,    0.28,    2.47,    2.99,    1.31,    1.25
27.66671,85.35001,2013,12,22,    1.70,    2.12,    1.17,    0.85,    2.88,    2.97,    2.07,    1.77
27.66671,85.35001,2013,12,23,    2.75,    3.16,    1.20,    0.87,    3.95,    4.03,    2.19,    1.88
27.66671,85.35001,2013,12,24,    2.59,    3.10,    1.12,    0.80,    3.71,    3.91,    2.06,    1.78
27.66671,85.35001,2013,12,25,    2.49,    3.07,    0.99,    0.60,    3.48,    3.67,    2.03,    1.72
27.66671,85.35001,2013,12,26,    2.76,    3.00,    1.11,    0.89,    3.88,    3.89,    2.14,    1.78
27.66671,85.35001,2013,12,27,    2.80,    3.16,    0.74,    0.56,    3.54,    3.72,    1.82,    1.64
27.66671,85.35001,2013,12,28,    2.09,    2.47,    1.25,    0.84,    3.33,    3.31,    2.03,    1.70
27.66671,85.35001,2013,12,29,    2.57,    3.25,    1.30,    0.94,    3.87,    4.18,    2.29,    2.02
27.66671,85.35001,2013,12,30,    2.46,    2.94,    0.61,    0.55,    3.07,    3.49,    1.61,    1.51
27.66671,85.35001,2013,12,31,    2.50,    2.94,    0.56,    0.53,    3.07,    3.47,    1.76,    1.61
27.66671,85.35001,2014,01,01,    2.57,    2.93,    1.50,    1.06,    4.08,    3.99,    2.52,    2.06
27.66671,85.35001,2014,01,02,    2.62,    3.21,    1.39,    0.99,    4.01,    4.19,    2.30,    1.97
27.66671,85.35001,2014,01,03,    2.33,    3.05,    0.85,    0.65,    3.18,    3.70,    1.59,    1.52
27.66671,85.35001,2014,01,04,    2.75,    3.28,    0.43,    0.32,    3.18,    3.60,    1.63,    1.50
27.66671,85.35001,2014,01,05,    3.15,    3.21,    0.34,    0.17,    3.49,    3.37,    1.85,    1.56
27.66671,85.35001,2014,01,06,    3.49,    3.86,    0.70,    0.49,    4.19,    4.35,    2.06,    1.85
27.66671,85.35001,2014,01,07,    2.63,    3.34,    0.96,    0.70,    3.58,    4.04,    1.87,    1.66
27.66671,85.35001,2014,01,08,    3.01,    3.52,    1.05,    0.81,    4.06,    4.33,    2.05,    1.85
27.66671,85.35001,2014,01,09,    2.78,    3.18,    1.09,    0.73,    3.87,    3.92,    2.11,    1.79
27.66671,85.35001,2014,01,10,    2.97,    3.36,    0.43,    0.32,    3.41,    3.69,    2.15,    1.93
27.66671,85.35001,2014,01,11,    4.21,    4.50,    0.98,    0.77,    5.20,    5.27,    2.33,    1.91
27.66671,85.35001,2014,01,12,    3.54,    3.90,    1.09,    0.89,    4.63,    4.79,    2.44,    2.17
27.66671,85.35001,2014,01,13,    3.10,    3.75,    0.53,    0.35,    3.63,    4.10,    1.81,    1.70
27.66671,85.35001,2014,01,14,    2.81,    3.44,    0.83,    0.53,    3.64,    3.98,    2.00,    1.79
27.66671,85.35001,2014,01,15,    2.81,    3.59,    1.34,    0.92,    4.14,    4.51,    2.16,    1.89
27.66671,85.35001,2014,01,16,    2.99,    3.64,    0.94,    0.67,    3.93,    4.32,    2.16,    1.96
27.66671,85.35001,2014,01,17,    2.18,    2.84,    0.43,    0.33,    2.61,    3.17,    1.56,    1.50
27.66671,85.35001,2014,01,18,    4.21,    3.33,    0.56,    0.66,    4.76,    3.99,    2.55,    1.82
27.66671,85.35001,2014,01,19,    2.80,    3.37,    0.88,    0.73,    3.68,    4.09,    2.28,    2.11
27.66671,85.35001,2014,01,20,    2.42,    3.18,    1.11,    0.88,    3.53,    4.06,    2.14,    2.07
27.66671,85.35001,2014,01,21,    3.00,    3.44,    0.55,    0.48,    3.55,    3.92,    1.67,    1.58
27.66671,85.35001,2014,01,22,    2.21,    2.46,    0.30,    0.20,    2.51,    2.66,    1.33,    1.20
27.66671,85.35001,2014,01,23,    2.12,    2.62,    1.24,    0.82,    3.36,    3.44,    2.09,    1.84
27.66671,85.35001,2014,01,24,    2.54,    2.57,    0.87,    0.63,    3.41,    3.19,    1.85,    1.58
27.66671,85.35001,2014,01,25,    2.80,    3.39,    1.46,    1.15,    4.26,    4.54,    2.35,    2.09
27.66671,85.35001,2014,01,26,    3.11,    3.82,    1.15,    0.77,    4.26,    4.59,    2.29,    2.04
27.66671,85.35001,2014,01,27,    2.43,    3.30,    1.40,    0.91,    3.83,    4.21,    2.27,    2.04
27.66671,85.35001,2014,01,28,    2.94,    3.55,    0.67,    0.51,    3.61,    4.07,    2.01,    1.97
27.66671,85.35001,2014,01,29,    2.88,    3.42,    0.30,    0.37,    3.18,    3.79,    1.73,    1.64
27.66671,85.35001,2014,01,30,    2.19,    2.39,    0.58,    0.78,    2.76,    3.17,    1.84,    1.75
27.66671,85.35001,2014,01,31,    2.67,    3.41,    0.55,    0.56,    3.22,    3.97,    2.08,    2.03
27.66671,85.35001,2014,02,01,    1.88,    2.44,    1.78,    1.36,    3.66,    3.80,    2.46,    2.23
27.66671,85.35001,2014,02,02,    2.48,    3.28,    1.69,    1.17,    4.17,    4.46,    2.64,    2.31
27.66671,85.35001,2014,02,03,    3.57,    4.00,    0.87,    0.59,    4.44,    4.58,    2.45,    2.16
27.66671,85.35001,2014,02,04,    3.13,    3.75,    1.07,    0.80,    4.20,    4.55,    2.33,    2.09
27.66671,85.35001,2014,02,05,    3.86,    4.11,    0.44,    0.42,    4.30,    4.53,    2.34,    2.14
27.66671,85.35001,2014,02,06,    3.82,    4.44,    1.40,    1.00,    5.22,    5.44,    2.75,    2.47
27.66671,85.35001,2014,02,07,    3.89,    3.87,    1.19,    0.92,    5.08,    4.79,    2.49,    2.15
27.66671,85.35001,2014,02,08,    3.31,    3.77,    2.03,    1.35,    5.33,    5.12,    3.18,    2.55
27.66671,85.35001,2014,02,09,    3.42,    4.07,    1.86,    1.20,    5.27,    5.27,    3.06,    2.59
27.66671,85.35001,2014,02,10,    3.25,    3.85,    0.60,    0.53,    3.85,    4.39,    2.37,    2.14
27.66671,85.35001,2014,02,11,    3.97,    4.04,    0.53,    0.52,    4.50,    4.56,    2.05,    1.78
27.66671,85.35001,2014,02,12,    3.01,    3.83,    1.35,    0.94,    4.36,    4.77,    2.54,    2.32
27.66671,85.35001,2014,02,13,    3.56,    4.13,    0.41,    0.40,    3.98,    4.53,    2.02,    1.98
27.66671,85.35001,2014,02,14,    3.44,    4.34,    0.36,    0.14,    3.80,    4.49,    1.76,    1.66
27.66671,85.35001,2014,02,15,    4.32,    4.86,    0.46,    0.30,    4.77,    5.15,    2.11,    1.85
27.66671,85.35001,2014,02,16,    4.49,    4.93,    0.67,    0.44,    5.16,    5.37,    2.50,    2.18
27.66671,85.35001,2014,02,17,    6.09,    5.80,    0.95,    0.73,    7.04,    6.52,    3.27,    2.77
27.66671,85.35001,2014,02,18,    2.92,    3.89,    0.87,    0.63,    3.80,    4.52,    2.13,    2.22
27.66671,85.35001,2014,02,19,    2.57,    3.51,    0.83,    0.64,    3.40,    4.15,    1.88,    1.82
27.66671,85.35001,2014,02,20,    2.73,    3.49,    1.03,    0.78,    3.75,    4.27,    2.12,    1.97
27.66671,85.35001,2014,02,21,    2.68,    3.42,    1.48,    1.07,    4.16,    4.49,    2.43,    2.15
27.66671,85.35001,2014,02,22,    3.71,    3.33,    0.03,    0.14,    3.74,    3.47,    1.60,    1.48
